agg,int,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,infra,situ,obs,indemne,tue,hospitalisé,blessé,nb_acc
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,5.0,1.0,16.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,12.0,1,0,3,0,4
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,71.0,0.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,77.0,5.0,1.0,0.0,1,0,0,0,1
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,77.0,5.0,1.0,9.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,78.0,5.0,1.0,0.0,2,0,1,2,5
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,80.0,5.0,0.0,9.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,1.0,1.0,0.0,100.0,5.0,1.0,12.0,2,0,1,1,4
1,6,3.0,2.0,2.0,0.0,1.0,1.0,10.0,50.0,0.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,2.0,0.0,1.0,1.0,53.0,0.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,2.0,0.0,1.0,1.0,300.0,100.0,5.0,1.0,14.0,0,0,0,3,3
1,6,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0,4,0,4
1,6,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,2.0,0.0,1.0,2.0,0.0,60.0,5.0,1.0,0.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,1.0,2.0,0.0,66.0,5.0,3.0,13.0,0,0,2,0,2
1,6,3.0,2.0,2.0,0.0,1.0,2.0,0.0,88.0,5.0,1.0,0.0,2,0,1,0,3
1,6,3.0,2.0,2.0,0.0,1.0,2.0,140.0,75.0,5.0,1.0,0.0,1,0,2,0,3
1,6,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,11.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,2,0,0,1,3
1,6,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,3.0,12.0,0,1,0,0,1
1,6,3.0,2.0,2.0,0.0,1.0,3.0,0.0,130.0,5.0,3.0,8.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,1.0,3.0,182.0,55.0,3.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
1,6,3.0,2.0,2.0,0.0,2.0,1.0,0.0,50.0,5.0,1.0,0.0,2,0,2,0,4
1,6,3.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,2.0,2.0,0.0,35.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,2.0,0.0,2.0,2.0,0.0,70.0,5.0,1.0,0.0,1,0,0,1,2
1,6,3.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
1,6,3.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,11.0,0,0,1,0,1
1,6,3.0,2.0,2.0,0.0,2.0,3.0,0.0,116.0,5.0,1.0,0.0,2,0,1,0,3
1,6,3.0,2.0,2.0,0.0,2.0,3.0,30.0,50.0,5.0,1.0,14.0,1,0,0,1,2
1,6,3.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
1,6,3.0,2.0,2.0,0.0,4.0,1.0,0.0,75.0,5.0,4.0,6.0,0,1,0,0,1
1,6,3.0,2.0,2.0,1.0,1.0,1.0,0.0,63.0,6.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
1,6,3.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0,0,1,1
1,6,3.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,1,0,0,0,1
1,6,3.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1,0,0,4,5
1,6,3.0,2.0,4.0,0.0,1.0,1.0,0.0,70.0,3.0,1.0,16.0,0,0,1,1,2
1,6,3.0,2.0,4.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,2.0,4.0,0.0,2.0,1.0,0.0,100.0,5.0,1.0,0.0,1,0,0,1,2
1,6,3.0,3.0,0.0,0.0,1.0,1.0,63.0,80.0,6.0,1.0,0.0,1,0,1,0,2
1,6,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,3
1,6,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,2,3
1,6,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0,0,1,0,1
1,6,3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,0,2,4
1,6,3.0,3.0,2.0,0.0,1.0,1.0,0.0,51.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,3.0,2.0,0.0,1.0,1.0,10.0,81.0,0.0,1.0,8.0,0,0,1,0,1
1,6,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0,0,1,2
1,6,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,2,5
1,6,3.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,0,0,0,1,1
1,6,3.0,3.0,4.0,0.0,1.0,1.0,0.0,70.0,5.0,1.0,12.0,0,0,0,1,1
1,6,3.0,3.0,4.0,0.0,1.0,1.0,0.0,108.0,2.0,1.0,6.0,0,1,0,0,1
1,6,3.0,3.0,4.0,0.0,1.0,1.0,13.0,60.0,5.0,1.0,0.0,0,0,0,1,1
1,6,3.0,3.0,4.0,0.0,1.0,1.0,13.0,60.0,5.0,1.0,1.0,1,0,0,0,1
1,6,3.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
1,6,3.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,3.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0,1,0,1
1,6,3.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0,0,0,1,1
1,6,3.0,4.0,0.0,0.0,1.0,0.0,0.0,200.0,5.0,1.0,15.0,1,0,1,1,3
1,6,3.0,4.0,1.0,0.0,1.0,2.0,0.0,79.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
1,6,3.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
1,6,3.0,4.0,3.0,0.0,0.0,2.0,0.0,90.0,5.0,1.0,0.0,1,0,1,0,2
1,6,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,2
1,6,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,6,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,1,0,0,1,2
1,6,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,4.0,1.0,0.0,0.0,1.0,2.0,0.0,60.0,0.0,1.0,0.0,0,0,1,0,1
1,6,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,4.0,1.0,1.0,0.0,0.0,2.0,0.0,100.0,5.0,1.0,0.0,1,0,0,1,2
1,6,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
1,6,4.0,1.0,1.0,0.0,1.0,2.0,0.0,25.0,5.0,1.0,0.0,2,0,0,2,4
1,6,4.0,1.0,1.0,0.0,1.0,2.0,0.0,50.0,5.0,1.0,0.0,1,0,1,0,2
1,6,4.0,1.0,1.0,0.0,1.0,2.0,0.0,70.0,5.0,1.0,0.0,1,0,0,1,2
1,6,4.0,1.0,1.0,0.0,1.0,2.0,80.0,67.0,5.0,1.0,0.0,0,0,0,1,1
1,6,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,6,4.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1,0,0,2,3
1,6,4.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0,0,0,1,1
1,6,4.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,2,0,0,1,3
1,6,4.0,1.0,2.0,0.0,1.0,3.0,0.0,70.0,5.0,1.0,0.0,1,0,0,1,2
1,6,4.0,2.0,0.0,0.0,1.0,1.0,0.0,81.0,0.0,1.0,12.0,0,1,0,0,1
1,6,4.0,2.0,0.0,0.0,1.0,1.0,40.0,58.0,5.0,3.0,2.0,3,0,1,0,4
1,6,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,8.0,0,0,1,0,1
1,6,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,6.0,1,0,0,1,2
1,6,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,6,4.0,2.0,2.0,0.0,0.0,0.0,0.0,61.0,5.0,1.0,0.0,1,0,0,1,2
1,6,4.0,2.0,2.0,0.0,1.0,0.0,0.0,60.0,0.0,1.0,0.0,1,0,3,0,4
1,6,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,3
1,6,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1,0,0,1,2
1,6,4.0,2.0,2.0,0.0,1.0,1.0,0.0,58.0,0.0,1.0,0.0,2,0,1,0,3
1,6,4.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,5.0,1.0,0.0,1,0,1,0,2
1,6,4.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,4.0,2.0,2.0,0.0,1.0,2.0,0.0,50.0,5.0,1.0,0.0,1,0,0,1,2
1,6,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,2,0,0,1,3
1,6,4.0,2.0,2.0,0.0,2.0,1.0,0.0,60.0,5.0,1.0,0.0,1,0,0,1,2
1,6,4.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,5.0,3.0,13.0,1,0,0,1,2
1,6,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,6.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,1.0,0.0,2,0,0,1,3
1,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
1,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,1,1,4
1,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0,0,0,2,2
1,6,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,6,9.0,1.0,2.0,0.0,1.0,3.0,0.0,70.0,3.0,1.0,0.0,1,0,1,1,3
1,6,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
1,6,9.0,2.0,0.0,0.0,1.0,1.0,0.0,108.0,5.0,1.0,0.0,0,0,2,1,3
1,6,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,6,9.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,1
1,6,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
1,7,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,2
1,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
1,7,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1,0,1,1,3
1,7,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
1,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
1,8,4.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,4.0,1.0,0.0,4,0,1,0,5
1,8,4.0,2.0,2.0,0.0,1.0,1.0,40.0,0.0,4.0,1.0,0.0,1,3,0,0,4
1,8,4.0,2.0,2.0,0.0,2.0,2.0,0.0,60.0,4.0,1.0,0.0,1,1,0,0,2
1,9,1.0,3.0,2.0,0.0,1.0,1.0,25.0,80.0,0.0,2.0,0.0,1,0,1,0,2
1,9,1.0,3.0,2.0,0.0,1.0,1.0,103.0,0.0,0.0,1.0,0.0,1,0,0,0,1
1,9,1.0,3.0,2.0,0.0,1.0,1.0,103.0,0.0,0.0,1.0,3.0,0,1,0,0,1
1,9,1.0,3.0,2.0,0.0,1.0,3.0,40.0,0.0,3.0,1.0,7.0,0,0,1,0,1
1,9,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0,1,0,1,2
1,9,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,4.0,0,0,0,1,1
1,9,2.0,0.0,0.0,0.0,2.0,2.0,70.0,0.0,0.0,1.0,1.0,0,0,1,1,2
1,9,2.0,0.0,0.0,0.0,2.0,2.0,70.0,0.0,0.0,1.0,3.0,0,0,0,1,1
1,9,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,13.0,0,0,1,0,1
1,9,2.0,1.0,1.0,0.0,1.0,1.0,72.0,72.0,3.0,3.0,13.0,0,0,1,0,1
1,9,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,8.0,0,0,0,1,1
1,9,2.0,1.0,1.0,0.0,1.0,3.0,0.0,40.0,3.0,1.0,0.0,3,0,1,1,5
1,9,2.0,1.0,1.0,0.0,2.0,1.0,35.0,70.0,3.0,1.0,0.0,0,0,0,1,1
1,9,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,14.0,0,0,0,1,1
1,9,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,3,0,0,2,5
1,9,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,16.0,0,0,0,1,1
1,9,2.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,4.0,0,0,0,1,1
1,9,2.0,1.0,1.0,0.0,4.0,3.0,0.0,25.0,3.0,1.0,0.0,0,0,9,0,9
1,9,2.0,1.0,2.0,0.0,1.0,1.0,30.0,70.0,3.0,1.0,0.0,0,0,0,1,1
1,9,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,16.0,0,0,1,0,1
1,9,2.0,1.0,2.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,3.0,0,0,1,0,1
1,9,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,1.0,16.0,0,0,1,1,2
1,9,2.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,1,0,0,1,2
1,9,2.0,2.0,0.0,0.0,1.0,1.0,0.0,64.0,3.0,1.0,0.0,0,0,2,2,4
1,9,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1,0,0,2,3
1,9,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,7.0,1,0,0,0,1
1,9,2.0,2.0,4.0,0.0,1.0,1.0,0.0,70.0,3.0,1.0,0.0,2,0,0,1,3
1,9,2.0,2.0,4.0,0.0,1.0,1.0,0.0,70.0,3.0,1.0,3.0,1,0,0,0,1
1,9,2.0,3.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,1.0,0.0,0,0,1,0,1
1,9,2.0,3.0,0.0,0.0,1.0,3.0,0.0,40.0,3.0,1.0,0.0,0,0,1,0,1
1,9,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,1,1,3
1,9,2.0,3.0,2.0,0.0,0.0,1.0,20.0,95.0,3.0,1.0,0.0,3,0,5,0,8
1,9,2.0,3.0,2.0,0.0,1.0,1.0,15.0,140.0,3.0,1.0,0.0,2,0,1,0,3
1,9,2.0,3.0,2.0,0.0,1.0,1.0,75.0,75.0,3.0,3.0,3.0,1,1,1,0,3
1,9,2.0,3.0,2.0,0.0,2.0,2.0,70.0,35.0,3.0,3.0,13.0,0,0,1,0,1
1,9,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,0,0,0,1,1
1,9,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1,0,0,4,5
1,9,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0,0,0,1,1
1,9,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,8.0,0,0,1,0,1
1,9,2.0,3.0,4.0,0.0,0.0,1.0,35.0,125.0,3.0,1.0,2.0,0,0,1,0,1
1,9,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
1,9,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0,0,0,1,1
1,9,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2,0,1,1,4
1,9,2.0,3.0,4.0,0.0,1.0,1.0,35.0,75.0,0.0,1.0,0.0,3,1,0,0,4
1,9,2.0,3.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,1,0,1,0,2
1,9,2.0,3.0,4.0,0.0,2.0,1.0,15.0,70.0,0.0,1.0,13.0,0,0,4,0,4
1,9,2.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1,0,0,0,1
1,9,2.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,16.0,0,0,2,0,2
1,9,2.0,3.0,4.0,1.0,3.0,1.0,10.0,60.0,0.0,1.0,0.0,3,0,1,0,4
1,9,2.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
1,9,2.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0,0,1,0,1
1,9,2.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2,0,0,1,3
1,9,2.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0,0,0,1,1
1,9,3.0,0.0,0.0,0.0,1.0,1.0,8.0,58.0,0.0,1.0,11.0,0,0,1,0,1
1,9,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0,0,1,0,1
1,9,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
1,9,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0,0,1,0,1
1,9,3.0,1.0,1.0,0.0,1.0,3.0,0.0,35.0,3.0,1.0,0.0,1,0,1,0,2
1,9,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0,0,1,0,1
1,9,3.0,1.0,1.0,0.0,4.0,2.0,0.0,71.0,3.0,1.0,0.0,0,0,1,0,1
1,9,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0,0,1,0,1
1,9,3.0,1.0,4.0,0.0,2.0,1.0,0.0,160.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1
1,9,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,1
1,9,3.0,2.0,0.0,0.0,0.0,1.0,0.0,70.0,0.0,1.0,0.0,0,0,1,1,2
1,9,3.0,2.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,4.0,6.0,0,0,0,2,2
1,9,3.0,2.0,0.0,0.0,1.0,0.0,0.0,74.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,0,0,1,1,2
1,9,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,2,0,2
1,9,3.0,2.0,0.0,0.0,2.0,1.0,0.0,64.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,5.0,6.0,0,0,1,1,2
1,9,3.0,2.0,0.0,0.0,2.0,3.0,0.0,71.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,1.0,0.0,1.0,1.0,0.0,65.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,1.0,0.0,1.0,1.0,0.0,72.0,0.0,1.0,0.0,1,0,0,3,4
1,9,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1
1,9,3.0,2.0,1.0,0.0,2.0,3.0,0.0,80.0,0.0,3.0,13.0,0,0,1,0,1
1,9,3.0,2.0,2.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,13.0,0,0,1,0,1
1,9,3.0,2.0,2.0,0.0,0.0,1.0,0.0,63.0,0.0,1.0,0.0,0,0,1,1,2
1,9,3.0,2.0,2.0,0.0,0.0,1.0,0.0,70.0,0.0,1.0,0.0,2,0,2,0,4
1,9,3.0,2.0,2.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,0.0,1,0,1,1,3
1,9,3.0,2.0,2.0,0.0,0.0,3.0,0.0,65.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
1,9,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0,0,0,1,1
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,2,1,5
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,13.0,0,1,0,0,1
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,45.0,2.0,3.0,6.0,0,0,1,0,1
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,51.0,0.0,1.0,0.0,0,0,2,0,2
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,57.0,0.0,1.0,0.0,2,0,1,0,3
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,0.0,2,0,2,0,4
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,13.0,0,0,3,0,3
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,3.0,13.0,0,1,0,0,1
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,65.0,0.0,1.0,0.0,4,0,2,2,8
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,68.0,0.0,1.0,0.0,4,0,1,1,6
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,1,1,0,3
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,76.0,5.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,105.0,0.0,1.0,0.0,1,0,0,1,2
1,9,3.0,2.0,2.0,0.0,1.0,1.0,0.0,106.0,5.0,1.0,0.0,2,0,0,2,4
1,9,3.0,2.0,2.0,0.0,1.0,1.0,10.0,76.0,5.0,1.0,13.0,0,0,2,2,4
1,9,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,3.0,6.0,0,0,0,1,1
1,9,3.0,2.0,2.0,0.0,1.0,3.0,0.0,60.0,3.0,3.0,2.0,0,0,1,0,1
1,9,3.0,2.0,2.0,0.0,1.0,3.0,0.0,67.0,0.0,1.0,0.0,0,0,2,0,2
1,9,3.0,2.0,2.0,0.0,1.0,3.0,0.0,90.0,0.0,3.0,3.0,0,0,1,0,1
1,9,3.0,2.0,2.0,0.0,1.0,3.0,0.0,103.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,1.0,4.0,0.0,70.0,0.0,1.0,0.0,0,0,1,2,3
1,9,3.0,2.0,2.0,0.0,2.0,1.0,0.0,60.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,2.0,1.0,0.0,66.0,0.0,1.0,0.0,2,0,1,2,5
1,9,3.0,2.0,2.0,0.0,2.0,1.0,0.0,70.0,0.0,1.0,0.0,1,1,0,0,2
1,9,3.0,2.0,2.0,0.0,2.0,3.0,0.0,33.0,0.0,1.0,0.0,1,0,2,0,3
1,9,3.0,2.0,2.0,0.0,2.0,3.0,0.0,45.0,0.0,1.0,13.0,0,0,1,0,1
1,9,3.0,2.0,2.0,0.0,2.0,3.0,0.0,60.0,0.0,3.0,16.0,0,0,0,1,1
1,9,3.0,2.0,2.0,0.0,3.0,0.0,0.0,68.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,3.0,1.0,0.0,56.0,0.0,3.0,13.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,3.0,1.0,0.0,67.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,3.0,2.0,72.0,72.0,0.0,1.0,0.0,0,0,1,1,2
1,9,3.0,2.0,2.0,0.0,4.0,1.0,0.0,60.0,0.0,1.0,0.0,1,0,1,0,2
1,9,3.0,2.0,2.0,0.0,4.0,1.0,0.0,63.0,0.0,1.0,0.0,1,0,2,0,3
1,9,3.0,2.0,2.0,2.0,1.0,1.0,0.0,73.0,0.0,1.0,0.0,1,0,1,0,2
